Name,StockCode,UPC,QtyOnHand,UnitPrice,Category
WHIFF GUAVA KIWI,3807775548,6938077755483,1,10.0,NICOTINE VAPES
WHIFF WATERMELON BUBBLE GUM,3807775554,6938077755544,0,10.0,NICOTINE VAPES
WHIFF STRAWBERRY KIWI,3807775553,6938077755537,0,10.0,NICOTINE VAPES
SMOK STICK PRINCE RED,4069560270,6940695602704,0,55.0,DEVICES: BATTERIES & MODS
SMOK STICK PRINCE BLUE,4069560272,6940695602728,1,55.0,DEVICES: BATTERIES & MODS
SMOK TFV16 TANK 9ML KIT RED,4069562978,6940695629787,1,37.0,DEVICES: BATTERIES & MODS
SMOK GLASS 9,4069563107,6940695631070,0,5.0,DEVICES: BATTERIES & MODS
SMOK NOVO 3 KIT BLACK COBRA,4069564737,6940695647378,0,30.0,DEVICES: BATTERIES & MODS
SMOK TFV9 TANK 6.5ML KIT GUN METAL,4069565767,6940695657674,1,37.0,DEVICES: BATTERIES & MODS
SMOK NORD X KIT FLUID GOLD,4069565812,6940695658121,1,65.0,DEVICES: BATTERIES & MODS
SMOK NOVO 4 KIT BLUE GREY COBRA,4069568265,6940695682652,1,40.0,DEVICES: BATTERIES & MODS
SMOK NOVO 4 KIT RED STABILIZING WOOD,4069568268,6940695682683,1,40.0,DEVICES: BATTERIES & MODS
SMOK NOVO 4 FLUID 7 KIT,4069568270,6940695682706,0,40.0,DEVICES: BATTERIES & MODS
SMOK TFV18 MINI TANK 6.5ML KIT BLUE,4069568626,6940695686261,1,40.0,DEVICES: BATTERIES & MODS
FUME 50MG TROPICAL PUNCH,4182170078,6941821700783,5,15.0,VAPE JUICES
FUME 50MG STRAWBERRY BANANA,4182170081,6941821700813,6,15.0,VAPE JUICES
FUME 50MG MINT ICE,4182170084,6941821700844,3,15.0,VAPE JUICES
FUME 50MG CUBAN TOBACCO,4182170198,6941821701988,1,15.0,VAPE JUICES
FUME RECHARGE STRAWBERRY BANANA 'SALE',4182170602,6941821706020,0,10.0,NICOTINE VAPES
FUME RECHARGE PEACH BANANA 'SALE',4182170609,6941821706099,0,10.0,NICOTINE VAPES
FUME INFINITY MINT ICE,4182171941,6941821719419,6,21.0,NICOTINE VAPES
FUME INFINITY LUSH ICE,4182171940,6941821719402,8,21.0,NICOTINE VAPES
FUME INFINITY PINA COLADA,"4182171942, 7330411398",6941821719426,7,21.0,NICOTINE VAPES
FUME INFINITY BLUEBERRY MINT,"4182171944, 7330411410",6973304114107,0,21.0,NICOTINE VAPES
FUME INFINITY PEACH ICE,4182171945,6941821719457,5,21.0,NICOTINE VAPES
FUME INFINITY BLUEBERRY GUAVA,4182172002,6941821720026,5,21.0,NICOTINE VAPES
FUME INFINITY BLACK ICE,4182171946,6941821719464,6,21.0,NICOTINE VAPES
FUME INFINITY APPLE SKITTLE,4182172004,6941821720040,1,21.0,NICOTINE VAPES
FUME ZERO MINT ICE,4182172633,6941821726332,0,18.0,NICOTINE VAPES
FUME ZERO PEACH ICE,4182172634,6941821726349,2,18.0,NICOTINE VAPES
FUME ZERO STRAWBERRY BANANA,4182172637,6941821726370,0,18.0,NICOTINE VAPES
FUME ZERO BLACK ICE,4182172734,6941821727346,0,18.0,NICOTINE VAPES
FUME INFINITY MIAMI MINT,4182172838,6941821728381,3,21.0,NICOTINE VAPES
SWEET JELLY HOOKAH TIPS,4206590258,6942065902582,2,2.0,HOOKAH RELATED
VAPORESSO LUXE XR MAX KIT BLACK,4349862894,6943498628940,0,65.0,DEVICES: BATTERIES & MODS
ECO NANO BLACK TRUFFLE KIT,4349863251,6943498632510,0,25.0,DEVICES: BATTERIES & MODS
ECO NANO PHANTOM BLUE KIT,4349863253,6943498632534,0,25.0,DEVICES: BATTERIES & MODS
ECO NANO SUNRISE ORANGE KIT,4349863254,6943498632541,0,25.0,DEVICES: BATTERIES & MODS
ECO NANO IVORY WHITE KIT,4349863262,6943498632626,0,25.0,DEVICES: BATTERIES & MODS
VAPORESSO ARMOUR S KIT BLACK,4349863580,6943498635801,0,89.99,DEVICES: BATTERIES & MODS
VAPORESSO ARMOUR S SILVER,4349863663,6943498636631,0,89.99,DEVICES: BATTERIES & MODS
VAPORESSO ARMOUR S KIT GREEN,4349863664,6943498636648,0,89.99,DEVICES: BATTERIES & MODS
ECO NANO TROPIC ORANGE KIT,4349865406,6943498654062,0,25.0,DEVICES: BATTERIES & MODS
VAPORESSO XROS 4 SILVER KIT,4349865883,6943498658831,1,45.0,DEVICES: BATTERIES & MODS
VAPORESSO XROS 4 BLUE KIT,4349865884,6943498658848,0,45.0,DEVICES: BATTERIES & MODS
VAPORESSO ITANK 8ML GREY,4349869431,6943498694310,1,29.99,DEVICES: BATTERIES & MODS
VAPORESSO XROS 4 MINI,4349869722,6943498697229,0,35.0,DEVICES: BATTERIES & MODS
MUHAMEDS SATIVA SOUR DIESEL,5482456564,6954824565648,0,35.0,THCA PRODUCTS
MUHAMEDS SATIVA JACK HERER,5483266243,6954832662438,0,35.0,THCA PRODUCTS
SMOK AL85 MOD CAMOUFLAGE YELLOW,7023221902,6970232219027,1,30.0,DEVICES: BATTERIES & MODS
VOOPOO DRAG NANO POD KIT,7081046889,6970810468892,1,15.0,DEVICES: BATTERIES & MODS
YOCAN TRIO DEVICE,7115422029,6971154220290,1,25.0,DEVICES: BATTERIES & MODS
YOCAN HIVE DEVICE KIT,7115422008,6971154220085,1,35.0,DEVICES: BATTERIES & MODS
YOCAN HIVE 2.0 DEVICE KIT,7115422042,6971154220429,5,35.0,DEVICES: BATTERIES & MODS
YOCAN EVOLVE 2.0 DEVICE,7115422036,6971154220368,2,25.0,DEVICES: BATTERIES & MODS
YOCAN UNI PRO AIRY BLUE,7115422302,6971154223024,0,35.0,DEVICES: BATTERIES & MODS
YOCAN EVOLVE PLUS XL RAINBOW EDITION,7115422186,6971154221860,0,55.0,DEVICES: BATTERIES & MODS
YOCAN HIT BLACK,7115422318,6971154223185,0,59.99,DEVICES: BATTERIES & MODS
MINI ISTICK ELEAF - BLACK,7136527001,6971365270015,0,30.0,DEVICES: BATTERIES & MODS
YOCAN UNI PRO DARK BLUE,7115422534,6971154225349,0,35.0,DEVICES: BATTERIES & MODS
MINI ISTICK ELEAF SILVER,7136527002,6971365270022,0,30.0,DEVICES: BATTERIES & MODS
MINI ISTICK ELEAF - BLUE,7136527004,6971365270046,1,30.0,DEVICES: BATTERIES & MODS
FREE MAX GEMM DISPOSABLE 0.15 TANK,7149219540,6971492195403,1,25.0,DEVICES: BATTERIES & MODS
HQD CUVIE PLUS LUSH ICE,7157899322,6971578993220,6,14.0,NICOTINE VAPES
HQD CUVIE PLUS STRAWBERRY,7157899428,6971578994289,4,14.0,NICOTINE VAPES
HQD CUVIE PLUS ICE MINT,7157899427,6971578994272,6,14.0,NICOTINE VAPES
HQD CUVIE PLUS GRAPEY,7157899442,6971578994425,7,14.0,NICOTINE VAPES
HQD CUVIE PLUS BLUEBERRY,7157899454,6971578994548,8,14.0,NICOTINE VAPES
HQD CUVIE PLUS BLUEBERRY RASPBERRY,7157899673,6971578996733,1,14.0,NICOTINE VAPES
HQD CUVIE PLUS STRAWBERRY BANANA,7157899678,6971578996788,5,14.0,NICOTINE VAPES
HQD CUVIE PLUS APPLE PEACH,7157899680,6971578996801,5,14.0,NICOTINE VAPES
HQD CUVIE PLUS LYCHEE ICE,7157899681,6971578996818,3,14.0,NICOTINE VAPES
HQD CUVIE PLUS BLACK ICE,"7157899718, 2374202943",6923742029433,2,14.0,NICOTINE VAPES
HQD CUVIE PLUS ENERGY DRINK,7157899852,6971578998522,5,14.0,NICOTINE VAPES
SAKERZ BUBBLE GLASS,7164822328,6971648223288,0,5.0,DEVICES: BATTERIES & MODS
LOOKAH BEAR BATTERY - PURPLE,7319959994,6973199599942,2,40.0,DEVICES: BATTERIES & MODS
FUME EXTRA COTTON CANDY,7330411164,6973304111649,4,13.0,NICOTINE VAPES
FUME EXTRA MELON ICE,7330411168,6973304111687,6,13.0,NICOTINE VAPES
FUME EXTRA TANGERINE ICE,"7330411166, 7471014381",6974710143811,0,13.0,NICOTINE VAPES
FUME EXTRA BUBBLEGUM,7330411256,6973304112561,1,13.0,NICOTINE VAPES
FUME EXTRA RAINBOW CANDY,7330411264,6973304112646,6,13.0,NICOTINE VAPES
FUME ULTRA STRAWBERRY WATERMELON,"7330411282, 7471014470",6973304112820,2,16.0,NICOTINE VAPES
FUME ULTRA BANANA ICE,7330411266,6973304112660,4,16.0,NICOTINE VAPES
FUME ULTRA STRAWBERRY,"7330411268, 7471014463",6974710144634,3,16.0,NICOTINE VAPES
FUME ULTRA MANGO,7330411276,6973304112769,4,16.0,NICOTINE VAPES
FUME EXTRA PURPLE RAIN,7330411356,6973304113568,11,13.0,NICOTINE VAPES
FUME ULTRA PURPLE RAIN,"7330411364, 7471014484",6974710144849,0,16.0,NICOTINE VAPES
FUME INFINITY PURPLE RAIN,7330411404,6973304114046,1,21.0,NICOTINE VAPES
FUME INFINITY TROPICAL PUNCH,7330411408,6973304114084,4,21.0,NICOTINE VAPES
FUME EXTRA PEACH ICE,"7330411540, 7471014392",6974710143927,0,13.0,NICOTINE VAPES
FUME EXTRA FRESH LYCHEE,7330411544,6973304115449,6,13.0,NICOTINE VAPES
FUME INFINITY STRAWBERRY KIWI,7330411709,6973304117092,3,21.0,NICOTINE VAPES
FUME ULTRA RASPBERRY WATERMELON,7330411697,6973304116972,3,16.0,NICOTINE VAPES
FUME EXTRA COFFEE TOBACCO,7330411716,6973304117160,13,13.0,NICOTINE VAPES
FUME ULTRA CLEAR,7471014505,6974710145051,5,16.0,NICOTINE VAPES
FUME EXTRA PARADISE,7330411796,6973304117962,8,13.0,NICOTINE VAPES
FUME ULTRA PARADISE,7330411800,6973304118006,2,16.0,NICOTINE VAPES
FUME EXTRA BLUEBERRY GUAVA,"7330411806, 7471014660",6974710146607,0,13.0,NICOTINE VAPES
FUME ULTRA HAWAII JUICE,7330411815,6973304118150,0,16.0,NICOTINE VAPES
FUME EXTRA APPLE SKITTLES,7330411808,6973304118082,2,13.0,NICOTINE VAPES
FUME EXTRA PINEAPPLE ICE,7330411820,6973304118204,2,13.0,NICOTINE VAPES
FUME EXTRA MANGO,7330411838,6973304118389,12,13.0,NICOTINE VAPES
HQD CUVIE PLUS STRAWBERRY WATERMELON,7382670034,6973826700345,6,14.0,NICOTINE VAPES
HQD CUVIE PLUS TRES LECHES,7382670115,6973826701151,0,14.0,NICOTINE VAPES
HQD CUVIE PLUS SKY MINT,7382670493,6973826704930,5,14.0,NICOTINE VAPES
HQD CUVIE PLUS PEACH ICE,7382670495,6973826704954,5,14.0,NICOTINE VAPES
HQD CUVIE PLUS NUTS TOBACCO,7382670821,6973826708211,0,14.0,NICOTINE VAPES
TEQUILA VAPE BLUE RAZZ BEAR,7395647462,6973956474628,0,15.0,NICOTINE VAPES
TEQUILA VAPE STRAWBERRY BANANA DRAGONFRUIT,7395647471,6973956474710,0,15.0,NICOTINE VAPES
FUME EXTRA STRAWBERRY,"7471014369, 7330411828",6974710143699,4,13.0,NICOTINE VAPES
BOMB LUX TOBACCOO COFFEE 'SALE',7412960436,6974129604361,2,3.5,NICOTINE VAPES
FUME EXTRA BANANA ICE,7471014368,6974710143682,10,13.0,NICOTINE VAPES
FUME EXTRA MINT ICE,7471014372,6974710143729,32,13.0,NICOTINE VAPES
FUME EXTRA BLUE RAZZ,7471014371,6974710143712,4,13.0,NICOTINE VAPES
FUME EXTRA LUSH ICE,7471014374,6974710143743,20,13.0,NICOTINE VAPES
FUME EXTRA STRAWBERRY WATERMELON,7471014376,6974710143767,6,13.0,NICOTINE VAPES
FUME EXTRA GRAPE,7471014375,6974710143750,9,13.0,NICOTINE VAPES
FUME EXTRA STRAWBERRY MANGO,7471014377,6974710143774,9,13.0,NICOTINE VAPES
FUME EXTRA STRAWBERRY BANANA,7471014378,6974710143781,10,13.0,NICOTINE VAPES
FUME EXTRA CUBAN TOBACCO,7471014386,6974710143866,12,13.0,NICOTINE VAPES
FUME EXTRA PINA COLADA,"7471014379, 7330411162",6974710143798,13,13.0,NICOTINE VAPES
FUME EXTRA BLUEBERRY MINT,7471014388,6974710143880,10,13.0,NICOTINE VAPES
FUME EXTRA TROPICAL FRUIT,7471014391,6974710143910,11,13.0,NICOTINE VAPES
FUME EXTRA DOUBLE APPLE,7471014393,6974710143934,7,13.0,NICOTINE VAPES
FUME EXTRA BLACK ICE,7471014400,6974710144009,9,13.0,NICOTINE VAPES
FUME EXTRA CLEAR,7471014412,6974710144122,0,13.0,NICOTINE VAPES
FUME EXTRA MIAMI MIX,7471014413,6974710144139,17,13.0,NICOTINE VAPES
FUME ULTRA MINT ICE,7471014466,6974710144665,15,16.0,NICOTINE VAPES
FUME ULTRA LUSH ICE,7471014468,6974710144689,13,16.0,NICOTINE VAPES
FUME ULTRA STRAWBERRY MANGO,7471014471,6974710144719,7,16.0,NICOTINE VAPES
FUME ULTRA STRAWBERRY BANANA,7471014472,6974710144726,4,16.0,NICOTINE VAPES
FUME ULTRA PINA COLADA,7471014473,6974710144733,10,16.0,NICOTINE VAPES
FUME ULTRA BLUEBERRY MINT,7471014482,6974710144825,11,16.0,NICOTINE VAPES
FUME ULTRA TROPICAL FRUIT,7471014485,6974710144856,15,16.0,NICOTINE VAPES
FUME ULTRA PEACH ICE,7471014486,6974710144863,5,16.0,NICOTINE VAPES
FUME ULTRA BLACK ICE,7471014494,6974710144948,5,16.0,NICOTINE VAPES
FUME ULTRA MIAMI MIX,7471014506,6974710145068,7,16.0,NICOTINE VAPES
FUME EXTRA MIAMI TROPICANA,7471014674,6974710146744,8,13.0,NICOTINE VAPES
FUME EXTRA HAWAII JUICE,7471014661,6974710146614,9,13.0,NICOTINE VAPES
CERAMIC TIP,7503907042,6975039070420,4,15.0,DEVICES: BATTERIES & MODS
TORTUGA BATTERY LEATHER BLACK,7503907145,6975039071458,0,25.99,DEVICES: BATTERIES & MODS
BARRACUDA GRINDER,7503907115,6975039071151,0,39.99,GRINDERS
TORTUGA BATTERY LEATHER BLUE,7503907146,6975039071465,0,22.99,DEVICES: BATTERIES & MODS
POSEIDON MACKEREL,7581983301,6975819833016,1,12.99,DEVICES: BATTERIES & MODS
SHARKY BATTERY RED,7581983030,6975819830305,0,30.0,DEVICES: BATTERIES & MODS
YOCAN KODO ANIMAL MINI TIGER,7588608351,6975886083512,1,12.99,DEVICES: BATTERIES & MODS
YOCAN KODO ANIMAL MINI DOG,7588608356,6975886083567,1,12.99,DEVICES: BATTERIES & MODS
YOCAN KODO ANIMAL MINI SHARK,7588608361,6975886083611,0,12.99,DEVICES: BATTERIES & MODS
RAZ 9K STRAWBERRY ICE,7598405286,6975984052861,0,30.0,NICOTINE VAPES
RAZ 9K NIGHT CRAWLER,7598405290,6975984052908,0,30.0,NICOTINE VAPES
RAZ 9K POLAR ICE,7598405294,6975984052946,0,30.0,NICOTINE VAPES
RAZ 9K BLUE RAZ ICE,7598405298,6975984052984,0,30.0,NICOTINE VAPES
RAZ 9K BLUEBERRY WATERMELON,7598405300,6975984053004,0,30.0,NICOTINE VAPES
RAZ 9K CITRONNADE,7598405306,6975984053066,0,30.0,NICOTINE VAPES
RAZ 9K MANGO COLADA,7598405304,6975984053042,0,30.0,NICOTINE VAPES
RAZ 9K MIAMI MINT,7598405302,6975984053028,0,30.0,NICOTINE VAPES
RAZ 9K TRIPLE BERRY ICE,7598405310,6975984053103,0,30.0,NICOTINE VAPES
RAZ 9K WATERMELON ICE,7598405312,6975984053127,0,30.0,NICOTINE VAPES
RAZ 9K CACTUS JACK,7598405314,6975984053141,0,30.0,NICOTINE VAPES
RAZ 9K RUBY,7598405471,6975984054711,0,30.0,NICOTINE VAPES
RAZ 9K CHERRY LEMON,7598405316,6975984053165,0,30.0,NICOTINE VAPES
RAZ 9K ORANGE RASBERRY,7598405503,6975984055039,0,30.0,NICOTINE VAPES
RAZ 9K VIOLET,7598405469,6975984054698,0,30.0,NICOTINE VAPES
RAZ 9K VICKY,7598405473,6975984054735,0,30.0,NICOTINE VAPES
RAZ 9K TIFFANY,7598405475,6975984054759,0,30.0,NICOTINE VAPES
RAZ 9K BLUE RAZ COTTON CLOUDZ,7598405505,6975984055053,0,30.0,NICOTINE VAPES
RAZ 9K PINEAPPLE PASSIONFRUIT GUAVA,7598405516,6975984055169,0,30.0,NICOTINE VAPES
RAZ 9K CLEAR,7598405520,6975984055206,0,30.0,NICOTINE VAPES
RAZ 9K GEORGIA PEACH,7598405564,6975984055640,0,30.0,NICOTINE VAPES
RAZ 9K SOUR MANGO PINEAPPLE,7598405752,6975984057521,0,30.0,NICOTINE VAPES
RAZ 9K TROPICAL STORM,7598405754,6975984057545,0,30.0,NICOTINE VAPES
VAYU THCO DISPOSABLE 1GR INDICA HARDCORE OG,8008001202,7180080012025,0,20.0,THCA PRODUCTS
VAYU THCO TINCTURE - PASSIONFRUIT,8008002101,7180080021010,0,40.0,THCA PRODUCTS
VAYU DELTA TINCTURE CHERRY PEPPERMINT - RELIEF,8009002101,7180090021017,0,35.0,THCA PRODUCTS
VAYU DELTA TINCTURE - BLUEBERRY LAVANDER,8009002201,7180090022014,0,35.0,THCA PRODUCTS
VAYU DELTA TINCTURE - LEMON CITRUS,8009002001,7180090020010,0,35.0,THCA PRODUCTS
VAYU DELTA8 DISPOSABLE 2.5GR INDICA KING LOUIS,8009201203,7180092012037,0,42.0,THCA PRODUCTS
VAYU THCA PRE-ROLL PLATINUM PANCAKES,8037005101,7180370051017,0,14.99,THCA PRODUCTS
ADALYA 250G HAVANA,8151138231,8681511382315,3,25.99,HOOKAH RELATED
GROOVY LEAF GRABBA PREMIUM DARK,0001877076,8600018770760,6,2.0,TOBACCO PRODUCTS
GROOVY GRABBA PREMIUM DARK LEAF,0001877007,8600018770074,4,2.0,TOBACCO PRODUCTS
ADALYA 250G MINT,8151138255,8681511382551,5,25.99,HOOKAH RELATED
ADALYA 250G LOVE 66,8151138242,8681511382421,1,25.99,HOOKAH RELATED
ADALYA 50G ENGLISH LORD,8151138351,8681511383510,5,5.99,HOOKAH RELATED
ADALYA 250G BERLIN NIGHTS,8151138588,8681511385880,2,25.99,HOOKAH RELATED
ADALYA 50G HAWAII,8151138660,8681511386603,8,5.99,HOOKAH RELATED
ADALYA 50G LOVE 66,8151138677,8681511386771,9,5.99,HOOKAH RELATED
ADALYA 50G MINT,8151138691,8681511386917,2,5.99,HOOKAH RELATED
ADALYA 50G BLUE MLN,8151138759,8681511387594,0,5.99,HOOKAH RELATED
ADALYA 50G MI AMOR,8165570011,8681655700112,3,5.99,HOOKAH RELATED
ADALYA 250G WATERMELON,8165576530,8681655765302,2,25.99,HOOKAH RELATED
TEQUILA VAPE PEACH MANGO PINEAPPLE,8020137964,9780201379648,0,15.0,NICOTINE VAPES
GEEKBAR FROZEN STRAWBERRY,1012543912,810125439124,0,30.0,NICOTINE VAPES
SHROOMZ GUMMIES 1000MG BLUE RAZZ INDICA 2PK,7744346626,977443466260,0,7.5,EDIBLES
SQUAD JAR GRINDER,9999969021,0000,6,12.99,GRINDERS
SQUAD GRINDER,9999965798,0000,3,6.5,GRINDERS
AL FAKHER 250G MAGIC LOVE,9110816772,0000,1,25.99,HOOKAH RELATED
GEEKBAR FROZEN WATERMELON,1012543906,810125439063,0,30.0,NICOTINE VAPES
ADALYA 250G MI AMOR,8165571753,8681655717530,2,25.99,HOOKAH RELATED
POD JUICE 6MG JEWEL MINT,1100361324,211003613245,1,18.0,VAPE JUICES
FRONTO KING DARK CRUSH,6098937964,660989379643,10,3.64,TOBACCO PRODUCTS
RAZ 9K DAY CRAWLER,7031364356,6970313643567,0,30.0,NICOTINE VAPES
DOG GRINDER,5236901559,652369015593,1,25.0,GRINDERS
DOZO DISPOSABLE 2.5GR SATIVA SOUR TANGIE,0985117157,609851171572,0,40.0,THCA PRODUCTS
DOZO DISPOSABLE 2.5GR SATIVA PINEAPPLE SLURPY,0985117153,609851171534,0,40.0,THCA PRODUCTS
MOCHI CHEW 1PK,3511201073,735112010738,4,9.99,EDIBLES
RAZ LTX 25K MIAMI MINT,7286650770,6972866507709,0,35.0,NICOTINE VAPES
RAZ LTX 25K FROZEN BANANA,7286650748,6972866507488,0,35.0,NICOTINE VAPES
RAZ LTX 25K BANGIN SOUR BERRIES,7286650776,6972866507761,0,35.0,NICOTINE VAPES
SMOK TFV16 TANK 9ML KIT BLACK PLATING,4069562977,0000,1,37.0,DEVICES: BATTERIES & MODS
SMOK TFV18 TANK STAINLESS STEEL,4069567310,6940695673100,0,40.0,DEVICES: BATTERIES & MODS
VAPORESSO XROS 4 MINI ICE PURPLE,4349869717,6943498697175,0,23.0,DEVICES: BATTERIES & MODS
VAPORESSO XROS 4 MINI ICE BLUE,4349869716,6943498697168,1,23.0,DEVICES: BATTERIES & MODS
VAPORESSO ARMOUR G KIT BROWN,4349860069,6943498600694,0,45.0,DEVICES: BATTERIES & MODS
SMOK RPM 80 KIT BLACK CARBON FIBER,4069564099,0000,1,40.0,DEVICES: BATTERIES & MODS
INNEVAPE 0MG HEISENBERG MENTHOL,5317636110,053176361109,0,15.0,VAPE JUICES
INNEVAPE 0MG HEISENBERG SOUR APPLE,5317637855,0000,2,15.0,VAPE JUICES
INNEVAPE 6MG HEISENBERG BERRY,5317637802,053176378022,1,15.0,VAPE JUICES
INNEVAPE 6MG HEISENBERG,5317636108,0000,1,15.0,VAPE JUICES
INNEVAPE SALT 50MG HEISENBERG,5317636033,053176360331,0,15.0,VAPE JUICES
POD JUICE 3MG JEWEL MINT,1100361323,211003613238,2,18.0,VAPE JUICES
FRUIT MONSTER 48MG PASSIONFRUIT ORANGE GUAVA,1002278932,0000,2,16.0,VAPE JUICES
YOCAN KODO PLUS BATTERY,"7588608153, 7588608154, 7588608150, 7588608155, 7588608151, 7588608152",6975886081532,2,12.99,DEVICES: BATTERIES & MODS
YOCAN KODO ANIMAL MINI WOLF,7588608406,6975886084069,0,12.99,DEVICES: BATTERIES & MODS
YOCAN KODO ANIMAL MINI CAT,7588608256,6975886082560,0,12.99,DEVICES: BATTERIES & MODS
YOCAN KODO ANIMAL MINI LION,7588608268,6975886082683,0,12.99,DEVICES: BATTERIES & MODS
YOCAN KODO ANIMAL MINI GORILLA,7588608401,6975886084014,0,12.99,DEVICES: BATTERIES & MODS
BACKWOODS 5PK SMOKED CARAMEL,7161021169,071610211698,2,7.5,TOBACCO PRODUCTS
BLACK & MILD WINE SINGLE WOOD TIP,7013710529,070137105299,6,1.5,TOBACCO PRODUCTS
IGET 20K CHERRY POMEGRANATE,3692763410,6936927634100,3,20.0,NICOTINE VAPES
IGET 20K DOUBLE APPLE,3692763401,6936927634018,0,20.0,NICOTINE VAPES
IGET 20K BLUEBERRY ICE,3692763407,6936927634070,4,20.0,NICOTINE VAPES
IGET 20K PASSION FRUIT GRAPE ORANGE,3692763416,6936927634162,5,20.0,NICOTINE VAPES
IGET 20K GRAPE ICE,3692763398,6936927633981,0,20.0,NICOTINE VAPES
IGET 20K MINT,3692763405,6936927634056,0,20.0,NICOTINE VAPES
IGET 20K BLACKBERRY POMEGRANATE CHERRY ICE,3692763411,6936927634117,2,20.0,NICOTINE VAPES
IGET 20K STRAWBERRY WATERMELON,3692763403,6936927634032,4,20.0,NICOTINE VAPES
IGET 20K STRAWBERRY KIWI,3692763404,6936927634049,0,20.0,NICOTINE VAPES
IGET 20K WATERMELON BLUEBERRY,3692763412,6936927634124,4,20.0,NICOTINE VAPES
IGET 20K BLACKBERRY ICE,3692763402,6936927634025,3,20.0,NICOTINE VAPES
IGET 20K CLASSIC TOBACCO,3692764264,6936927642648,0,20.0,NICOTINE VAPES
TORNADO CHARCOAL 72CT BOX,1310727095,313107270956,2,12.0,HOOKAH RELATED
NAKED SALT 35MG MANGO,9999975081,0000,1,15.0,VAPE JUICES
NAKED 50MG,9999980699,0000,1,15.0,VAPE JUICES
NAKED SALT 50MG MANGO,9999998126,0000,1,15.0,VAPE JUICES
AL FAKHER 50G BERRY,9110816171,6291108161715,0,5.99,HOOKAH RELATED
HQD CUVIE PLUS BLUEBERRY LEMONADE,7382670122,6973826701229,8,14.0,NICOTINE VAPES
BB PEN 3GR THCA  HYBRID ALIEN COOKIES,9823228124,598232281248,0,35.0,THCA PRODUCTS
SMAKD GUMMIES 1000MG BERRY BLAST 2PK,9965334521,699653345219,9,8.0,EDIBLES
RAZ LTX 25K ORANGE MANGO,7286650991,6972866509918,0,35.0,NICOTINE VAPES
GEEKBAR COOL MINT,1016428093,810164280930,0,30.0,NICOTINE VAPES
EXOTIC CARTS 1GR CART,9999994768,0000,0,35.0,THCA PRODUCTS
RAZ LTX 25K MANGO LOCO,7286650814,6972866508140,0,35.0,NICOTINE VAPES
RAZ LTX 25K BLACK CHERRY PEACH,7286650790,6972866507907,0,35.0,NICOTINE VAPES
RAZ LTX 25K FROZEN RASPBERRY WATERMELON,7286650746,6972866507464,0,35.0,NICOTINE VAPES
RAZ LTX 25K BLUE RAZ ICE,7286650768,6972866507686,0,35.0,NICOTINE VAPES
RAZ LTX 25K SOUR WATERMELON PEACH,7286650780,6972866507808,0,35.0,NICOTINE VAPES
